Lead_ID,Score,Probability
00QBXQZF3836IW9G92,47.70380918476326,0.028006509252944168
00Q3AF1YMXJ39QQB7F,45.26521893912424,0.9498875000000613
00QUPNBZ9CLA1AF8TK,42.88002847988607,0.03401067193797087
00QFZFS1HGJ1NCYTA0,39.97864008543966,0.02106930895704397
00QWFFY1YETWIIIP0X,9.594161623353507,0.00012640866181588438
00QPA1I0HKUL1IDK1K,27.55428978284087,0.00032480463614935616
00QO3FVJSRNO70BI01,42.02563189747241,0.011712348847034638
00QHDPYC557H11VDJD,27.57208971164115,0.0012080735303081657
00Q48NAO3XU7HQQZBK,56.0875756496974,0.9917356699761305
00QGV7O1A49C1Z8EWZ,25.48949804200783,0.009643387221322002
00Q11NPXZ1S86ZJQE9,44.21502313990743,0.06990326032196122
00QIH13SPT2Q05SQMP,38.803844784620864,0.005401687531609875
00QF791W7JHA1BSRYR,36.11605553577786,0.00020492072907867028
00QWUWALQPUTD1O8CM,25.36489854040584,8.436208064559605e-05
00QVU32K21NRFBCYWM,43.94802420790317,0.9844672041024165
00Q4O7ET97KJ3TIOE9,44.499822000711994,0.9769091190889695
00QAX4TEJK19X1FK0P,38.73264506941972,0.008545671506549236
00QTRE1578PJY8Z7WA,45.016019935920255,0.0036516147162138227
00QXQ9MVBUQT7D1DCY,36.68565325738697,0.0078105257732759776
00QFREQ702JJ8H5EJ7,11.142755428978285,0.00012132853870148946
00Q1Y919Z77SFIU1K2,52.72338910644358,0.9990003323711736
00QAF3SQRDZ85BRRB2,47.864008543965824,0.013695908062589926
00QFTJGC6OTQOGJDZS,35.99145603417586,0.0010422962942044044
00QCOHUJR2KRPCH8WN,43.734425062299756,0.03520878877359153
00Q0G0AN2V5G31CSUT,48.042007831968675,0.007490313632338062
00QVSI5Y66L7XAG7KP,35.26165895336419,0.0013452385443968743
00QS216NV1ED29AV1K,43.467426130295486,0.005208596288733301
00QID1LUV1YXHA7QXU,45.60341758632965,0.0039475831033562855
00QGWDC12MXJMYGYZH,27.62548949804201,0.0005237102832199083
00QUILYK8EJKYOVXXR,67.35493058027768,0.9998308141189115
00Q9A0XJ3YGEB0QF1C,34.318262726949094,0.0018437514678927636
00QGO0L4RNPBYHDJLP,4.04058383766465,5.967774408399274e-05
00QPZZJ2VDUB2SXFIE,38.6436454254183,0.010513493904302968
00Q2H99FDAC0A8DCGX,53.09718761124955,0.04377174679506918
00QM6A22OYOTF21SW5,34.87006051975792,0.0016741741657995074
00QKETZB092A295E5K,45.08721965112139,0.03213358045952241
00QTGHHS8ZF3MQJDP5,47.31221075115699,0.9909568053990037
00Q66OAXZC5HJLN8U8,45.105019579921674,0.025809591596983743
00QI1MCXAMOJN8UF23,35.15485938056248,0.01280595291497327
00Q1TAPJDDKK2U9K56,37.11285154859381,0.005070879969574732
00Q0N42KF8Q1XV2CNY,54.64578141687434,0.9970716088498106
00QI3YLCEPF9VGYI8G,35.439658241367034,0.0020995923596648096
00QEU32O9GRZ66S833,37.41545033819865,0.01773428823540838
00QNL4KN57GHVDP1SJ,35.101459594161625,0.004348680824529385
00QSZ2KOQSHGYKSE8K,67.99572801708794,0.999942935340377
00QODUXWQISUAVGJR5,48.059807760768955,0.9985758961241038
00QXQBL42LXDTRD65H,32.07547169811321,0.0017261407218009288
00Q0B4JCJC9C78VL91,25.471698113207548,0.00012622239515463796
00QDQMOPFA0K1CWKLL,31.310074759700964,0.0006232525263623136
00QBMFQEW0TJ9DBGHE,46.1374154503382,0.013683294886579142
00Q6G56N9EXM05GT59,62.31755072979708,0.9993601778194589
00Q673I9UXKEBA0QQZ,39.28444286222855,0.009140874602201563
00QQZ241AVQ6PQM5BT,28.284086863652547,0.0006484109920454675
00Q281X0Z0GM7AU8ZD,46.74261302954788,0.9815134213278205
00Q2S7I0UG3L3CCAQZ,49.875400498398015,0.010175188647994141
00QHHYQIJKM5GXCNWC,44.26842292630829,0.9883079794179581
00QM8ELKVMP0RF4QGS,43.64542541829833,0.004874007517983409
00Q4T7BB1PTHV0EN9Y,23.976504093983625,4.817421137304858e-05
00QC64A09NECBLF0HP,26.73549305802777,9.361855147010835e-05
00QHE554BLWA5834R9,42.7376290494838,0.0029783223960432184
00QDS4A79GN18DM71K,45.95941616233535,0.006009545848623103
00QWF5FN0BMM1YRYGQ,34.852260590957634,0.003035114577422673
00Q6LW1KJLCG0P3F6X,11.997152011391956,9.841910271096162e-05
00QEDWSUFLG2VZOJTO,41.10003559985759,0.008762533688551743
00QFYFUWQW1Y2ERWB2,49.7686009255963,0.048644378787448685
00QEDMP5HK4SWQF59R,60.4129583481666,0.9999594738946864
00Q1SFDWFC6NXW84MM,37.43325026699893,0.007589341822286874
00QYESFC22BQPLKJFS,33.62406550373799,0.0014633862927905061
00QSPEFA0VKJZP3URN,42.48843004627981,0.022508799293365706
00QJ1Q25M3RYLKPC4S,66.1623353506586,0.9983182845544749
00QLM2IGGH1KOV4HE4,32.645069419722326,0.00037143443619782154
00Q85JCF3HTZHNLS37,31.167675329298678,0.0006635076694985632
00Q08WIIX88LS8ONWB,39.515841936632256,0.015301086831479516
00QEIB0JFPRE84S76N,40.975436098255614,0.0013860470863872496
00QDL49AMQMF9CC61C,36.72125311498755,0.0030039673528455355
00Q014FKIIEUAY8NFN,33.67746529013884,0.002364986761710601
00Q9B30P30S7BSX4BF,29.476682093271634,0.0004442455067325222
00QCYW3FF0C2XE0J0C,43.00462798148807,0.0023700786471491696
00QHKHWQN4RLLTWBNU,30.900676397294408,0.0010172297715008735
00QZ2B8CC8RP62FVQC,33.57066571733713,0.011457126852388628
00QL5I5SVO70ZIRVRC,10.608757564969741,4.231480471308078e-05
00QKAZA9OH6XNUY0TY,43.414026343894626,0.16562261728605185
00QI3GS8IXPPOZ63FU,41.242435030259884,0.009012082507195065
00QRTYIQ0M9RX6J98S,10.679957280170878,6.610252192098481e-05
00QIAPFFD9AU7JLBXL,37.878248487006054,0.0032876093912933735
00QN56H5VAW5QL15OW,27.038091847632607,0.0002526461194963925
00QC72GD76V5XDIDHO,31.11427554289783,0.0004299305192616705
00QOLS31GIVAR68Z90,38.999644001423995,0.005810867656164978
00Q2GVGNZK7W3OTJY5,28.978284086863653,0.0006732658098305908
00QZ01P9FZZGIDFSZ2,48.98540405838377,0.004818353928211053
00QOQYQRWRYSPSLII7,75.89889640441439,0.9999552505925676
00QJ3IAGU9UYCECSRN,43.734425062299756,0.014223396895101107
00QTJYU4MKTYUZJVWB,31.719473122107512,0.001376599876137828
00QV58MZI98JP8TBXT,29.423282306870775,0.0002664885173781018
00QDBH62P8ULCG4FBT,32.11107155571378,0.0009471421160351835
00QZ5OD9KVBPFM2HZF,38.25204699181204,0.02620616923371325
00QCVDZPOD9D3FFFLB,40.850836596653615,0.0008586290691758717
00Q4L2IFPIMUW3TWW1,25.09789960840157,8.379779548342334e-05
00QW5Y5B8Y61UH1DPU,61.534353862584545,0.983892688531432
00QSGKNDG7DU6CW92R,38.43004627981489,0.006446911026918795
00QSCSQVB6LGEGQCJ0,48.86080455678178,0.9954731579562309
00QK5PWE9J2BOART5O,46.90281238875045,0.9209895384553591
00QFC7M7T90HE19QEA,9.505161979352081,8.717341899643001e-05
00QRL5C3SPGBNM8HBU,44.35742257030972,0.9704380082937702
00QKDRKKX5H9P050H6,47.187611249555,0.03327915799682352
00QFAKATKVEZEQGD45,39.71164115343539,0.021867370790645296
00QOIMUQQ6FXXCZXB9,50.48059807760769,0.024488743855067878
00QQDFPYKLLPIDAYL1,43.253826984692054,0.002089897299618285
00QUJCJ5H7WYX8KEJG,23.95870416518334,9.250768287765575e-05
00QU4CIMC3K2AN3GUL,34.67426130295479,0.005260599950866613
00QKAVZTP7WLMHPXE6,38.98184407262371,0.016527557711366377
00Q2DK5HXUIGAF3NU9,45.08721965112139,0.07344288199295645
00QNY25DITCSB0CCD6,30.010679957280168,0.007404379098202032
00QLWCSUQ7U5HLMTO4,67.23033107867569,0.9931889824002511
00QYKKMF6B119C9HK0,43.9124243503026,0.9787481596501743
00QCV41CWQ1BII0XL0,33.39266642933428,0.0011479823770331593
00QY6JGXMTU8F90RTJ,32.591669633321466,0.0009896136114011652
00QD1FUBEOHJJVW6DJ,12.602349590601639,0.0006087818997215521
00QH5L72EKNJS2ZU8J,43.87682449270203,0.002404850474784443
00QKIF146PJ5J4TG11,52.9191883232467,0.9910336985595335
00QG09XKF2400QZYRP,47.15201139195443,0.015536845252058281
00Q29UA431CUDQ59JE,36.66785332858669,0.007330869088586306
00QOT8DT3VM0N4G96I,38.35884656461374,0.006289759586045992
00QISWEPSSOJ2MIZ1A,41.15343538625845,0.01931893775422401
00Q39I279JX0GQQ0IJ,13.296546813812746,0.00017106816711718621
00QHCZB022EIANQXK6,54.21858312566749,0.9946853770665122
00Q9PB0EFJ140OQ6AX,41.26023495906016,0.000985418017028458
00QI3X9OR6AW2E96I7,41.990032039871835,0.0013640530207637562
00QDA30MPB0XQZVQM9,33.99786400854397,0.0013366967957821304
00QEB4LRLU5WNW3B20,41.7942328230687,0.026019867621917336
00QHQNE3W91VLN71MJ,32.734069063723744,0.0006789033574016559
00Q8C7QHHZJJYS0104,43.85902456390174,0.0009524321712657853
00QRGJ361Q2W35JF89,18.227127091491635,0.0005217917091268851
00QAS1P8ZEDR1ZCZBY,30.97187611249555,0.000593343131013804
00Q13A8UOTUR95A2UU,29.58348166607333,0.0008739424412372597
00Q2B146RPV1OY31UW,23.193307226771097,0.00024539151439510845
00QKSGSMALYGXM4PAK,10.875756496974013,0.00011194605844360391
00QB9AVTIRHY09GIN1,26.183695265218944,0.00043477925951029503
00Q7GIRMUPUU9B26C0,31.98647205411178,0.00030035492423780013
00QP442PNAEOZY8MJ2,34.01566393734425,0.001113121095086957
00Q6EI92UFVTTKM0WE,46.03061587753649,0.015042407197377643
00QAUMQBZ4Z1GL4NYF,26.98469206123176,0.003301696921879589
00QQOC57VQP6WG7DOW,70.55891776432894,0.999981849003043
00QVA4AZTW2SQ7JH19,45.67461730153079,0.009955766285517803
00QT4NT9FGMQQ5E3P1,47.00961196155215,0.007184145290050843
00QUK6XJ6R6G0KRG6V,71.37771448914204,0.9999569565269761
00QT0Z8EC8IEGS7L90,34.30046279814881,0.05802715300420295
00QOWTT8X774XCSVIG,45.12281950872197,0.10722054370644196
00Q80KRYQWRLXDMHV0,43.71662513349947,0.04127192712369238
00QBL5DBYJ5CM95DCN,18.191527233891065,0.001036487973073064
00QYKSR65TTS51TJ25,68.93912424350303,0.9999483153690177
00QOCGZRK8DH8L2APK,29.49448202207191,0.001300843876395747
00QS1EB201IVK15QK2,19.579921680313277,7.961008360683327e-05
00QO89PGUIUNMY9377,36.347454610181565,0.0127772577195498
00QCIHCD55PN55JZDX,35.97365610537558,0.004623477069084359
00QIZJN83P43XY4PGC,38.412246351014595,0.011544688183581961
00QS5YGD1XG8WIV4IJ,35.40405838376647,0.00010169318250913224
00QFMU9PTZ66JFTO90,50.142399430402286,0.9983065655034136
00QAATGO5878WVUHQK,26.52189391242435,9.144251929224058e-05
00QH3CHMQO40OOFL34,27.678889284442864,0.00020273724266274735
00Q32B6I7LZ5EXDTT7,32.4314702741189,0.0012489897222661703
00QX8PMZXKXNIR6WTM,46.83161267354931,0.13083936544843505
00Q1397WJ1S8E0H4OH,49.66180135279459,0.040359503308538505
00Q9VN1G1GVIMWJLEP,40.850836596653615,0.014653329180171072
00QIPCD08MEL27II0H,47.187611249555,0.9851759503952369
00QDDS7XJLXEWMAJAR,23.602705589177646,0.0006415566243848833
00Q3WS7BEC9H2TLXPT,40.22783908864365,0.048313348780842945
00QC4XDC7T5A1JP1UK,27.038091847632607,9.494862346508591e-05
00QT7WI6SZ8Y8N2TDC,43.57422570309718,0.007187785064513291
00QJTPBHFLTSJ48W55,58.17016731933072,0.9978148979947927
00QFOBP96845JAKDNA,35.67105731577074,0.00011738144293416724
00Q78B8KVOP3BKPEO6,17.515129939480243,0.000592435842379192
00QD0DNWW0Q6NRF8HN,51.904592381630465,0.1804415649911888
00QBELH1WAESN1MQ67,67.19473122107512,0.9875068669806915
00QJ92I44ZP1GVH347,33.784264862940546,0.0041155711447237245
00QXLYQ1EQYXIX1ABJ,22.303310786756857,0.00042598061904417325
00QSCDO7WZ6XI9E8AZ,39.6938412246351,0.0006543886103538628
00QOL1QI2HSTS4H0UL,39.124243503025994,0.0031360547054950353
00QZ4C3430MFG8K1TW,39.53364186543254,0.01598610797393666
00QLIQA9FEN9JCAGN7,31.025275898896403,0.0005679489056181053
00QPUFWESO6WFDUBGK,48.86080455678178,0.012919899022462525
00Q9A0AMNI1AH7BTAY,52.70558917764328,0.052344399856614
00QNFPVJTVRCDXA35H,44.25062299750801,0.06266516174053618
00QNE2JCCX4A738J2V,49.73300106799572,0.9708876832506386
00QGUJCU1TGGPN5TY3,38.62584549661802,0.955116310322689
00QXFG0CJ5C5LNJOQH,29.2808828764685,0.00018966640400067984
00QRDCQKMZE7ZTL5KU,50.55179779280883,0.010104806292836924
00QZSHWNGV0PLGNQPV,28.46208615165539,0.0010138540726653024
00QWKDYP3FZN1YNJ0E,48.309006763972945,0.9837937831321876
00QXMLB7S73EYP83VT,43.48522605909576,0.9890708567892714
00QKSNT7RL2SEGPX9Z,61.97935208259167,0.9980741400897756
00QYM73CQDFJ0N8AK6,28.586685653257394,0.00021671805296005322
00Q6TL1VXFM05XXPZR,43.147027411890356,0.957447413510614
00QSGCJAUC18K8LV13,50.000000000000014,0.9985285298773912
00Q0FBGVSFLMLZP3HZ,38.85724457102172,0.01653007208684954
00QGI10HI8I4LGY20G,64.70274118903525,0.9998076511533112
00QIN1B81LTO8LCWLN,39.409042363830544,0.007446891322600635
00QQHU7ZV2HT6LIXJN,53.34638661445354,0.9970056089843614
00QVO00L4TXTJ9EQ9M,27.055891776432894,0.00026374096548726706
00Q6ZCA9CT1FJJA3FZ,50.21359914560342,0.9900573854638015
00Q6XTSEL3V44JSS0N,41.01103595585617,0.02259973151398269
00QVAVE0UEERE3WUR5,48.73620505517978,0.021107176362769545
00QXP006B2JF7TPV15,37.64684941260234,0.006764117397681015
00Q2C7BYM1P3PMA4HV,60.395158419366325,0.9866005313347989
00Q7J22LEFQA36Z5H9,30.598077607689568,0.0007119616521678826
00Q8B185LROKK63F7B,44.12602349590601,0.00870779030214349
00QIVSKN8KDZI13EK8,27.66108935564258,0.00037908928091590267
00Q2L1YLZ7RA7CLM6R,58.615165539337845,0.9707529363380448
00QO1O9FBG4SYR7OHY,57.04877180491278,0.9939276098507316
00QMTGAQCN6TZ12WQV,53.684585261658945,0.003948005982449467
00Q5WGNV4J3V4VPUCT,29.441082235671058,0.0012025997018170708
00QDBPQZFNMPZSTOYV,20.131719473122107,9.694578676682648e-05
00QZO4CEMDJC70ALOI,53.34638661445354,0.22843680312760298
00Q3DIZL4KC8ZZ7IKT,47.31221075115699,0.027458249334596563
00QCZ16D1WC7MYV11P,50.21359914560342,0.03599847197817316
00QIMNENI6D3SJJ29S,33.57066571733713,8.028004092001882e-05
00QO79084UBJ3RQKYF,8.899964400142398,0.00013668072699869388
00QNSB6RLDDEN3NZAG,23.8875044499822,0.0003999244787302642
00Q1WGDTPCOJZ136Z8,38.03844784620861,0.002495506619279086
00QA2ENOP3162SLUCF,34.1936632253471,0.0028606027561285034
00QEGHX1ZVJTRCPBX2,46.279814880740474,0.06646912979956641
00Q0JU7HDFVFNS7W8J,39.729441082235674,0.013418635965538253
00QHS2TE3AWNB8UCZT,58.009967960128165,0.9996311797950238
00QHHD8JQCAHHVQBED,17.90672837308651,0.0008647719193348448
00QYMQWM8XGRSPAEWY,47.063011747953006,0.0029683874711709597
00Q57MLNECN3346V1N,39.836240655037386,0.009036724025574826
00QN67NMQ7NXLHOSRX,58.312566749732994,0.9982606679136669
00Q3A4QGI3Y0Z9JE2E,42.951228195087225,0.033564908961297074
00Q5WND31EL2HKE0M4,57.42257030971876,0.9950497414617318
00QFBYZX92TZV00LC4,34.90566037735849,0.0020008499973744533
00QYNQ7YRRPRZVLO9T,32.02207191171236,0.0005308899514413404
00Q5A2UGDWDH5OCS9Q,32.03987184051264,0.0014974050197030422
00QNTJ41DYPSNPJZ11,59.62976148095408,0.9970359388963536
00Q4RUJH2D4M3D07B4,36.73905304378783,0.006652866990922906
00Q68M2I377LQUT49Z,35.31505873976504,0.0021386774285247563
00QWMCXKQR58SDQOZG,53.328586685653256,0.10332718010222035
00Q7J8XJ8EQXUXKJQ1,40.83303666785332,0.0025929355665570484
00QBD7OEBFDI3JTH22,28.266286934852264,0.00014678114573814057
00Q2QPP6RXT7ERW8WF,48.18440726237095,0.01714721744675022
00QZTA5011L4WT00WH,30.366678533285874,0.005473080255659775
00Q563EPH64JOGKQ14,29.40548237807049,0.0026540460424314175
00QDA93KECGBZLKWAJ,36.89925240299039,0.0007388853883768548
00QUKGL3E534YUJFOU,44.1438234247063,0.0529998273917028
00QDAXZ6SYQ6IDE7T4,34.709861160555356,0.0034125171781381057
00QBERJPV46CE3UM9G,34.05126379494482,9.254811044130756e-05
00QCQ1JY93NYZY0GNH,27.536489854040585,0.00011293434689213303
00Q06IFVWA4VPZJMQP,47.81060875756497,0.10608953136024137
00Q377FGAJYYELL1WC,41.384834460662155,0.01933931793272968
00QMWHW7WU8JZ39HDM,45.85261658953364,0.9736171158692083
00Q1VVKLLT10IOIUPP,33.62406550373799,0.0010184164273932539
00QVPA5M92ES2SFWRG,61.01815592737629,0.998154646699509
00QVOLJ980AGJWW14Q,26.432894268422924,0.00010256592486948054
00QVUVQFW4NHXAWZ8U,27.99928800284799,9.842724839167321e-05
00QNOIPMSXDFS0VV4U,57.351370594517626,0.08538419969893186
00QPB683XYL6TY3NVX,36.79245283018868,0.0467876770970245
00QG52X2UZ4NSGYLZL,56.301174795300824,0.9968515289521782
00Q8MDDWWIG6BWZSI6,38.37664649341403,0.003437393270569882
00QA39XAVCJLZ7WNXQ,41.171235315058745,0.01301073760922314
00QGFCSXBCBFGD4UL8,33.179067283730866,0.0017119905376014165
00QQWXU5NMLMAQQLXV,33.92666429334283,0.0016479276480676095
00Q4KWEO8QSRIAR8SQ,31.648273406906373,0.0003902900310330296
00QMAPZDPRS2PE6RFU,27.233891064435745,0.00034285522013709864
00QCUS54BF6A7RP86V,49.34140263438946,0.08701964543391737
00QRTBTDTHP26ECUYX,41.10003559985761,0.0009481631173517299
00QPIE476IBU61JB0L,32.21787112851549,0.0011781368416498854
00QA8D0AXFGC2UXID5,59.38056247775009,0.9999123530741472
00Q7LTZ05AQE16Y330,36.52545389818441,0.005810720147684888
00QHUXBXZUHJ1TX7MR,52.06479174083304,0.9988069010682558
00Q0EK9172684BQI39,29.99288002847989,0.0007336185415281432
00QHP281YDX7EGN7RO,42.15023139907441,0.0005849057511593523
00Q3XXFBUK14XB6CI5,47.50800996796013,0.9892712778920644
00Q7VYWBL04L2XBAS3,66.2691349234603,0.9997016468804129
00Q5TK2H2HG1AF47GE,37.41545033819865,0.00711333188970802
00Q4CU0GEJ3CMTY63I,41.29583481666074,0.021617565758024558
00QDR2MNWYXDG53W2O,39.871840512637945,0.007403663212027993
00Q7SAX10A5R63VESX,26.272694909220363,0.000270841134732433
00QBO7A0R1EV8PHTN2,26.877892488430042,0.00019038226016264892
00Q1LB9XO2MROINOWR,46.315414738341055,0.9931383600360051
00Q5SG1LQ1O6GXK0F0,35.45745817016732,0.001893771321440438
00QX608NH07BT58DAS,36.294054823780705,0.04398683331413237
00Q6S7FRV1M8ODR9GA,52.40299038803844,0.05848110606156749
00Q1D6778P8H6SBI3Z,29.886080455678176,0.0002165385189886655
00Q3W2Q3HBC1QCV9ZX,41.634033463866146,0.05749103119480414
00QDG104G5RCN81AWB,18.58312566749733,0.00028276526334288914
00QQQWP56U2U6O9658,34.371662513349946,0.0031809905730632287
00QEVLMWM4A236E7XQ,46.70701317194732,0.9919738609810599
00QV0FLE44K4OMY9GF,30.455678177287286,0.00042903803942679995
00QQPG7ZJUJ51XWV0J,47.68600925596297,0.98470907179257
00QJ0X5CO35W04SMR1,43.823424706301175,0.9298903810550477
00QI1YZ4VOGO0JPT0A,38.92844428622285,0.0016670900988162186
00QLTJZE7DH0OFOG1D,53.257386970452124,0.17368459014623436
00QXHCO0ZOF93QJI02,44.19722321110715,0.0024126502330093624
00QTPL5HYVK5VPLL8A,48.380206479174085,0.9839309384602872
00QAF37SA6RBN3DX0G,13.937344250623,0.00028963663822922166
00QH617KRAPR634KDS,61.534353862584545,0.9995980991333494
00QV2A6Q2UZTCUGI6W,46.51121395514418,0.9973330730806194
00QTM4P499ELGNQO0J,38.020647917408326,0.0023067727008613424
00QDNZM65Q5BOQG1GC,29.58348166607333,0.00014816803188029835
00Q1NPBQISHHMYUZUP,54.966180135279465,0.9952291180740228
00QCIKIZGMKL41G17X,30.420078319686727,0.0016981451325973967
00QX9H12SKRCUVCGPI,50.17799928800284,0.9944713109844068
00Q5WH1665DC66D8N6,51.9935920256319,0.9756273464045182
00QGM930EAW5OKLDXF,35.99145603417586,0.0002645985239159697
00QIN866496KWPXFU1,33.784264862940546,0.002412284551288279
00Q448WUTGWD0INRBF,28.65788536845853,0.00028092821060692736
00QK7VP7526YR1INU6,34.15806336774653,0.0016083260056908824
00QFCN83401N0DPRJO,67.96012815948737,0.999623844847713
00Q9PLT91DYSRA86Z5,29.13848344606621,0.00020912970569921525
00QQSBDIHHTVJO4BA6,51.762192951228194,0.29087350062144945
00Q42ZFBM7H3CEZ6L5,32.69846920612317,0.001059857480102814
00QTK39SX0FD2QD9V0,33.58846564613741,0.002608210569132132
00Q8APT2ZH9JNJJW9D,38.78604485582057,0.0020571546281459145
00QY7FCNRCDPPQX6GT,39.14204343182628,0.011463532095727496
00QZYD5J05629RB4I3,63.296546813812746,0.22106049335406602
00QVRGPTTMLXU10QBL,39.640441438234255,0.011015110873909257
00QRMMK8R0PQSRB4YR,20.63011747953008,9.336825871463881e-05
00Q29I67XQUBSTJ5H2,46.63581345674618,0.004310880588357945
00QJ7BMETO99STIE2R,26.73549305802777,0.00011872539236604348
00QPGT515HDRIMFN49,42.5062299750801,0.0025701567682402567
00Q45Q4Y08C8P5Q8S9,36.828052687789246,0.02055548615058744
00QF7T66L7F0CM4KYE,47.98860804556782,0.8590782578784631
00Q2RH8ZJN4NT6F04H,23.602705589177646,0.0009700526603169034
00QZ9JYQLNEDC0HPGI,43.96582413670346,0.0017569397965487101
00QM9LVUAETL1FAB76,32.520469918120334,0.0009848120390640004
00QD7Y5LUVCO7BPGEC,25.649697401210396,8.25926765306341e-05
00Q232TU8ORROBTJKH,42.755428978284094,0.014920729686021334
00QMIRUNZ5Q68GK6U5,36.756852972588106,0.005766636551164197
